,No.,Time,Source,Destination,Protocol,Length,Info,From_Target,OS,Software,Comm_Type,Session,Info_Filtered,Handshake,Seq,Ack,Win,Len,Conversation_dT,Conversation_Protocol_T-1,Conversation_Protocol_T-2,Conversation_Protocol_T-3,Conversation_Protocol_T-4,Conversation_Protocol_T-5,Conversation_Protocol_T-6,Conversation_Protocol_T-7,Conversation_Protocol_T-8,Conversation_Protocol_T-9,Conversation_Length_T-1,Conversation_Length_T-2,Conversation_Length_T-3,Conversation_Length_T-4,Conversation_Length_T-5,Conversation_Length_T-6,Conversation_Length_T-7,Conversation_Length_T-8,Conversation_Length_T-9,Conversation_From_Target_T-1,Conversation_From_Target_T-2,Conversation_From_Target_T-3,Conversation_From_Target_T-4,Conversation_From_Target_T-5,Conversation_From_Target_T-6,Conversation_From_Target_T-7,Conversation_From_Target_T-8,Conversation_From_Target_T-9,Conversation_dT_T-1,Conversation_dT_T-2,Conversation_dT_T-3,Conversation_dT_T-4,Conversation_dT_T-5,Conversation_dT_T-6,Conversation_dT_T-7,Conversation_dT_T-8,Conversation_dT_T-9
4791,4806,10.660554,157.240.14.35,Target,TLSv1.3,1434,"Application Data, Application Data",False,,,Browsing,6,"Application Data, Application Data",,,,,,1.999999998503199e-06,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,1434,1434,1434,54,1434,1434,1434,1434,54,False,False,False,True,False,False,False,False,True,0.0,1.0000000010279564e-06,0.016204000000000107,5.699999999997374e-05,9.999999992515995e-07,2.000000000279556e-06,1.0000000010279564e-06,0.006939999999998392,3.300000000017178e-05
4792,4807,10.660554,157.240.14.35,Target,TLSv1.3,674,Application Data,False,,,Browsing,6,Application Data,,,,,,0.0,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,1434,1434,1434,1434,54,1434,1434,1434,1434,False,False,False,False,True,False,False,False,False,1.999999998503199e-06,0.0,1.0000000010279564e-06,0.016204000000000107,5.699999999997374e-05,9.999999992515995e-07,2.000000000279556e-06,1.0000000010279564e-06,0.006939999999998392
4793,4808,10.660605,Target,157.240.14.35,TCP,54,51755  >  443 [ACK] Seq=11409 Ack=231284 Win=131072 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],11409,231284,131072,0,5.100000000091143e-05,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,674,1434,1434,1434,1434,54,1434,1434,1434,False,False,False,False,False,True,False,False,False,0.0,1.999999998503199e-06,0.0,1.0000000010279564e-06,0.016204000000000107,5.699999999997374e-05,9.999999992515995e-07,2.000000000279556e-06,1.0000000010279564e-06
4794,4809,10.671712,52.207.60.84,Target,TLSv1.2,773,Application Data,False,,,Browsing,6,Application Data,,,,,,0.049212999999998175,TLSv1.2,TCP,TLSv1.2,TLSv1.2,TCP,TLSv1.2,TLSv1.2,TCP,TLSv1.2,1130,54,773,105,54,1164,180,54,1258,True,True,False,False,False,True,True,True,False,5.220440000000002,6.099999999875649e-05,0.006962000000000579,0.0,0.14573400000000092,0.0002699999999995484,0.00479699999999994,7.100000000015427e-05,1.000000000139778e-06
4795,4810,10.712572999999999,Target,52.207.60.84,TCP,54,51769  >  443 [ACK] Seq=2830 Ack=6790 Win=131072 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],2830,6790,131072,0,0.04086099999999959,TLSv1.2,TLSv1.2,TCP,TLSv1.2,TLSv1.2,TCP,TLSv1.2,TLSv1.2,TCP,773,1130,54,773,105,54,1164,180,54,False,True,True,False,False,False,True,True,True,0.049212999999998175,5.220440000000002,6.099999999875649e-05,0.006962000000000579,0.0,0.14573400000000092,0.0002699999999995484,0.00479699999999994,7.100000000015427e-05
4796,4811,10.77045,Target,157.240.14.19,TLSv1.3,163,Application Data,True,Windows 10,Firefox,Browsing,6,Application Data,,,,,,1.2238350000000011,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,54,96,1434,318,1434,1434,54,1434,1434,True,False,False,False,False,False,True,False,False,4.999999999988347e-05,1.999999998503199e-06,0.0,0.0,1.0000000010279564e-06,0.009517999999999915,3.5999999999702936e-05,9.999999992515995e-07,0.007791000000000992
4797,4812,10.794747000000001,Target,64.233.176.95,TLSv1.3,315,Application Data,True,Windows 10,Firefox,Browsing,6,Application Data,,,,,,6.0530620000000015,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TLSv1.3,54,54,93,54,93,140,54,367,306,False,False,True,True,False,False,True,False,False,0.016744999999999344,0.22723800000000072,7.49999999998252e-05,0.0001299999999995194,2.000000000279556e-06,0.0031569999999998544,0.00012100000000003774,0.0,0.0047360000000002955
4798,4813,10.796495,157.240.14.19,Target,TLSv1.3,89,Application Data,False,,,Browsing,6,Application Data,,,,,,0.026044999999999874,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,TCP,163,54,96,1434,318,1434,1434,54,1434,True,True,False,False,False,False,False,True,False,1.2238350000000011,4.999999999988347e-05,1.999999998503199e-06,0.0,0.0,1.0000000010279564e-06,0.009517999999999915,3.5999999999702936e-05,9.999999992515995e-07
4799,4814,10.804680000000001,157.240.14.19,Target,TLSv1.3,263,Application Data,False,,,Browsing,6,Application Data,,,,,,0.008185000000000997,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TCP,89,163,54,96,1434,318,1434,1434,54,False,True,True,False,False,False,False,False,True,0.026044999999999874,1.2238350000000011,4.999999999988347e-05,1.999999998503199e-06,0.0,0.0,1.0000000010279564e-06,0.009517999999999915,3.5999999999702936e-05
4800,4815,10.804681,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1866806 Ack=11845 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1866806,11845,35584,1380,9.999999992515995e-07,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,TCP,263,89,163,54,96,1434,318,1434,1434,False,False,True,True,False,False,False,False,False,0.008185000000000997,0.026044999999999874,1.2238350000000011,4.999999999988347e-05,1.999999998503199e-06,0.0,0.0,1.0000000010279564e-06,0.009517999999999915
4801,4816,10.804681,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.0,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,TCP,1434,263,89,163,54,96,1434,318,1434,False,False,False,True,True,False,False,False,False,9.999999992515995e-07,0.008185000000000997,0.026044999999999874,1.2238350000000011,4.999999999988347e-05,1.999999998503199e-06,0.0,0.0,1.0000000010279564e-06
4802,4817,10.804682000000001,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1869566 Ack=11845 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1869566,11845,35584,1380,1.0000000010279564e-06,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TLSv1.3,1434,1434,263,89,163,54,96,1434,318,False,False,False,False,True,True,False,False,False,0.0,9.999999992515995e-07,0.008185000000000997,0.026044999999999874,1.2238350000000011,4.999999999988347e-05,1.999999998503199e-06,0.0,0.0
4803,4818,10.804735,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=11845 Ack=1870946 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],11845,1870946,524288,0,5.2999999999414626e-05,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,1434,1434,1434,263,89,163,54,96,1434,False,False,False,False,False,True,True,False,False,1.0000000010279564e-06,0.0,9.999999992515995e-07,0.008185000000000997,0.026044999999999874,1.2238350000000011,4.999999999988347e-05,1.999999998503199e-06,0.0
4804,4819,10.806734,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1870946 Ack=11845 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1870946,11845,35584,1380,0.00199899999999964,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,54,1434,1434,1434,263,89,163,54,96,True,False,False,False,False,False,True,True,False,5.2999999999414626e-05,1.0000000010279564e-06,0.0,9.999999992515995e-07,0.008185000000000997,0.026044999999999874,1.2238350000000011,4.999999999988347e-05,1.999999998503199e-06
4805,4820,10.806734,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1872326 Ack=11845 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1872326,11845,35584,1380,0.0,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TCP,1434,54,1434,1434,1434,263,89,163,54,False,True,False,False,False,False,False,True,True,0.00199899999999964,5.2999999999414626e-05,1.0000000010279564e-06,0.0,9.999999992515995e-07,0.008185000000000997,0.026044999999999874,1.2238350000000011,4.999999999988347e-05
4806,4821,10.806735,157.240.14.19,Target,TLSv1.3,58,Application Data,False,,,Browsing,6,Application Data,,,,,,9.999999992515995e-07,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TLSv1.3,1434,1434,54,1434,1434,1434,263,89,163,False,False,True,False,False,False,False,False,True,0.0,0.00199899999999964,5.2999999999414626e-05,1.0000000010279564e-06,0.0,9.999999992515995e-07,0.008185000000000997,0.026044999999999874,1.2238350000000011
4807,4822,10.806777,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=11845 Ack=1873710 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],11845,1873710,524288,0,4.2000000000541604e-05,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,58,1434,1434,54,1434,1434,1434,263,89,False,False,False,True,False,False,False,False,False,9.999999992515995e-07,0.0,0.00199899999999964,5.2999999999414626e-05,1.0000000010279564e-06,0.0,9.999999992515995e-07,0.008185000000000997,0.026044999999999874
4808,4823,10.807789999999999,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1873710 Ack=11845 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1873710,11845,35584,1380,0.0010129999999985984,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,TCP,TLSv1.3,54,58,1434,1434,54,1434,1434,1434,263,True,False,False,False,True,False,False,False,False,4.2000000000541604e-05,9.999999992515995e-07,0.0,0.00199899999999964,5.2999999999414626e-05,1.0000000010279564e-06,0.0,9.999999992515995e-07,0.008185000000000997
4809,4824,10.807794,157.240.14.19,Target,TLSv1.3,96,Application Data,False,,,Browsing,6,Application Data,,,,,,4.000000000559112e-06,TCP,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,TCP,1434,54,58,1434,1434,54,1434,1434,1434,False,True,False,False,False,True,False,False,False,0.0010129999999985984,4.2000000000541604e-05,9.999999992515995e-07,0.0,0.00199899999999964,5.2999999999414626e-05,1.0000000010279564e-06,0.0,9.999999992515995e-07
4810,4825,10.807865,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=11845 Ack=1875132 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],11845,1875132,524288,0,7.100000000015427e-05,TLSv1.3,TCP,TCP,TLSv1.3,TCP,TCP,TCP,TCP,TLSv1.3,96,1434,54,58,1434,1434,54,1434,1434,False,False,True,False,False,False,True,False,False,4.000000000559112e-06,0.0010129999999985984,4.2000000000541604e-05,9.999999992515995e-07,0.0,0.00199899999999964,5.2999999999414626e-05,1.0000000010279564e-06,0.0
4811,4826,10.814446,Target,157.240.14.19,TLSv1.3,163,Application Data,True,Windows 10,Firefox,Browsing,6,Application Data,,,,,,0.006581000000000614,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TCP,TCP,TCP,TCP,54,96,1434,54,58,1434,1434,54,1434,True,False,False,True,False,False,False,True,False,7.100000000015427e-05,4.000000000559112e-06,0.0010129999999985984,4.2000000000541604e-05,9.999999992515995e-07,0.0,0.00199899999999964,5.2999999999414626e-05,1.0000000010279564e-06
4812,4827,10.815066,Target,157.240.14.19,TLSv1.3,163,Application Data,True,Windows 10,Firefox,Browsing,6,Application Data,,,,,,0.0006199999999996209,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TCP,TCP,TCP,163,54,96,1434,54,58,1434,1434,54,True,True,False,False,True,False,False,False,True,0.006581000000000614,7.100000000015427e-05,4.000000000559112e-06,0.0010129999999985984,4.2000000000541604e-05,9.999999992515995e-07,0.0,0.00199899999999964,5.2999999999414626e-05
4813,4828,10.816279,Target,157.240.14.19,TLSv1.3,163,Application Data,True,Windows 10,Firefox,Browsing,6,Application Data,,,,,,0.0012129999999999086,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TCP,TCP,163,163,54,96,1434,54,58,1434,1434,True,True,True,False,False,True,False,False,False,0.0006199999999996209,0.006581000000000614,7.100000000015427e-05,4.000000000559112e-06,0.0010129999999985984,4.2000000000541604e-05,9.999999992515995e-07,0.0,0.00199899999999964
4814,4829,10.81665,Target,157.240.14.19,TLSv1.3,155,Application Data,True,Windows 10,Firefox,Browsing,6,Application Data,,,,,,0.0003709999999994551,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TCP,163,163,163,54,96,1434,54,58,1434,True,True,True,True,False,False,True,False,False,0.0012129999999999086,0.0006199999999996209,0.006581000000000614,7.100000000015427e-05,4.000000000559112e-06,0.0010129999999985984,4.2000000000541604e-05,9.999999992515995e-07,0.0
4815,4830,10.817127000000001,Target,157.240.14.19,TLSv1.3,161,Application Data,True,Windows 10,Firefox,Browsing,6,Application Data,,,,,,0.00047700000000183707,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,155,163,163,163,54,96,1434,54,58,True,True,True,True,True,False,False,True,False,0.0003709999999994551,0.0012129999999999086,0.0006199999999996209,0.006581000000000614,7.100000000015427e-05,4.000000000559112e-06,0.0010129999999985984,4.2000000000541604e-05,9.999999992515995e-07
4816,4831,10.817642,Target,157.240.14.19,TLSv1.3,160,Application Data,True,Windows 10,Firefox,Browsing,6,Application Data,,,,,,0.0005149999999982668,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TCP,161,155,163,163,163,54,96,1434,54,True,True,True,True,True,True,False,False,True,0.00047700000000183707,0.0003709999999994551,0.0012129999999999086,0.0006199999999996209,0.006581000000000614,7.100000000015427e-05,4.000000000559112e-06,0.0010129999999985984,4.2000000000541604e-05
4817,4832,10.820549,64.233.176.95,Target,TCP,54,443  >  51766 [ACK] Seq=5203 Ack=1507 Win=69120 Len=0,False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],5203,1507,69120,0,0.02580199999999877,TLSv1.3,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,315,54,54,93,54,93,140,54,367,True,False,False,True,True,False,False,True,False,6.0530620000000015,0.016744999999999344,0.22723800000000072,7.49999999998252e-05,0.0001299999999995194,2.000000000279556e-06,0.0031569999999998544,0.00012100000000003774,0.0
4818,4833,10.824769,64.233.176.95,Target,TLSv1.3,127,Application Data,False,,,Browsing,6,Application Data,,,,,,0.0042200000000001125,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TCP,54,315,54,54,93,54,93,140,54,False,True,False,False,True,True,False,False,True,0.02580199999999877,6.0530620000000015,0.016744999999999344,0.22723800000000072,7.49999999998252e-05,0.0001299999999995194,2.000000000279556e-06,0.0031569999999998544,0.00012100000000003774
4819,4834,10.82477,64.233.176.95,Target,TLSv1.3,564,"Application Data, Application Data",False,,,Browsing,6,"Application Data, Application Data",,,,,,9.999999992515995e-07,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TCP,TLSv1.3,TLSv1.3,127,54,315,54,54,93,54,93,140,False,False,True,False,False,True,True,False,False,0.0042200000000001125,0.02580199999999877,6.0530620000000015,0.016744999999999344,0.22723800000000072,7.49999999998252e-05,0.0001299999999995194,2.000000000279556e-06,0.0031569999999998544
4820,4835,10.824848,Target,64.233.176.95,TCP,54,51766  >  443 [ACK] Seq=1507 Ack=5786 Win=131072 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],1507,5786,131072,0,7.800000000024454e-05,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TCP,TLSv1.3,564,127,54,315,54,54,93,54,93,False,False,False,True,False,False,True,True,False,9.999999992515995e-07,0.0042200000000001125,0.02580199999999877,6.0530620000000015,0.016744999999999344,0.22723800000000072,7.49999999998252e-05,0.0001299999999995194,2.000000000279556e-06
4821,4836,10.826711999999999,64.233.176.95,Target,TLSv1.3,93,Application Data,False,,,Browsing,6,Application Data,,,,,,0.0018639999999994217,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,TCP,54,564,127,54,315,54,54,93,54,True,False,False,False,True,False,False,True,True,7.800000000024454e-05,9.999999992515995e-07,0.0042200000000001125,0.02580199999999877,6.0530620000000015,0.016744999999999344,0.22723800000000072,7.49999999998252e-05,0.0001299999999995194
4822,4837,10.826893,Target,64.233.176.95,TLSv1.3,93,Application Data,True,Windows 10,Firefox,Browsing,6,Application Data,,,,,,0.000181000000001319,TLSv1.3,TCP,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,TCP,TLSv1.3,93,54,564,127,54,315,54,54,93,False,True,False,False,False,True,False,False,True,0.0018639999999994217,7.800000000024454e-05,9.999999992515995e-07,0.0042200000000001125,0.02580199999999877,6.0530620000000015,0.016744999999999344,0.22723800000000072,7.49999999998252e-05
4823,4838,10.830873,Target,157.240.14.19,TLSv1.3,163,Application Data,True,Windows 10,Firefox,Browsing,6,Application Data,,,,,,0.013231000000001103,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,TCP,160,161,155,163,163,163,54,96,1434,True,True,True,True,True,True,True,False,False,0.0005149999999982668,0.00047700000000183707,0.0003709999999994551,0.0012129999999999086,0.0006199999999996209,0.006581000000000614,7.100000000015427e-05,4.000000000559112e-06,0.0010129999999985984
4824,4839,10.835414,157.240.14.19,Target,TLSv1.3,89,Application Data,False,,,Browsing,6,Application Data,,,,,,0.004540999999999684,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,TLSv1.3,163,160,161,155,163,163,163,54,96,True,True,True,True,True,True,True,True,False,0.013231000000001103,0.0005149999999982668,0.00047700000000183707,0.0003709999999994551,0.0012129999999999086,0.0006199999999996209,0.006581000000000614,7.100000000015427e-05,4.000000000559112e-06
4825,4840,10.835414,157.240.14.19,Target,TLSv1.3,266,Application Data,False,,,Browsing,6,Application Data,,,,,,0.0,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TCP,89,163,160,161,155,163,163,163,54,False,True,True,True,True,True,True,True,True,0.004540999999999684,0.013231000000001103,0.0005149999999982668,0.00047700000000183707,0.0003709999999994551,0.0012129999999999086,0.0006199999999996209,0.006581000000000614,7.100000000015427e-05
4826,4841,10.835449,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=12595 Ack=1875379 Win=524032 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],12595,1875379,524032,0,3.500000000045134e-05,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,266,89,163,160,161,155,163,163,163,False,False,True,True,True,True,True,True,True,0.0,0.004540999999999684,0.013231000000001103,0.0005149999999982668,0.00047700000000183707,0.0003709999999994551,0.0012129999999999086,0.0006199999999996209,0.006581000000000614
4827,4842,10.838261,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1875379 Ack=12063 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1875379,12063,35584,1380,0.0028119999999987044,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,54,266,89,163,160,161,155,163,163,True,False,False,True,True,True,True,True,True,3.500000000045134e-05,0.0,0.004540999999999684,0.013231000000001103,0.0005149999999982668,0.00047700000000183707,0.0003709999999994551,0.0012129999999999086,0.0006199999999996209
4828,4843,10.838289,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=12595 Ack=1876759 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],12595,1876759,524288,0,2.800000000036107e-05,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,1434,54,266,89,163,160,161,155,163,False,True,False,False,True,True,True,True,True,0.0028119999999987044,3.500000000045134e-05,0.0,0.004540999999999684,0.013231000000001103,0.0005149999999982668,0.00047700000000183707,0.0003709999999994551,0.0012129999999999086
4829,4844,10.840413999999999,157.240.14.19,Target,TLSv1.3,1434,Application Data [TCP segment of a reassembled PDU],False,,,Browsing,6,Application Data [TCP segment of a reassembled PDU],,,,,,0.0021249999999994884,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,54,1434,54,266,89,163,160,161,155,True,False,True,False,False,True,True,True,True,2.800000000036107e-05,0.0028119999999987044,3.500000000045134e-05,0.0,0.004540999999999684,0.013231000000001103,0.0005149999999982668,0.00047700000000183707,0.0003709999999994551
4830,4845,10.840416000000001,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1878139 Ack=12063 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1878139,12063,35584,1380,2.0000000020559128e-06,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,1434,54,1434,54,266,89,163,160,161,False,True,False,True,False,False,True,True,True,0.0021249999999994884,2.800000000036107e-05,0.0028119999999987044,3.500000000045134e-05,0.0,0.004540999999999684,0.013231000000001103,0.0005149999999982668,0.00047700000000183707
4831,4846,10.840416000000001,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1879519 Ack=12063 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1879519,12063,35584,1380,0.0,TCP,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,TLSv1.3,1434,1434,54,1434,54,266,89,163,160,False,False,True,False,True,False,False,True,True,2.0000000020559128e-06,0.0021249999999994884,2.800000000036107e-05,0.0028119999999987044,3.500000000045134e-05,0.0,0.004540999999999684,0.013231000000001103,0.0005149999999982668
4832,4847,10.84046,Target,157.240.14.19,TCP,54,51763  >  443 [ACK] Seq=12595 Ack=1880899 Win=524288 Len=0,True,Windows 10,Firefox,Browsing,6,  >   [ACK] Seq= Ack= Win= Len=,[ACK],12595,1880899,524288,0,4.39999999990448e-05,TCP,TCP,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TLSv1.3,TLSv1.3,1434,1434,1434,54,1434,54,266,89,163,False,False,False,True,False,True,False,False,True,0.0,2.0000000020559128e-06,0.0021249999999994884,2.800000000036107e-05,0.0028119999999987044,3.500000000045134e-05,0.0,0.004540999999999684,0.013231000000001103
4833,4848,10.841841,157.240.14.19,Target,TCP,1434,443  >  51763 [ACK] Seq=1880899 Ack=12063 Win=35584 Len=1380 [TCP segment of a reassembled PDU],False,,,Browsing,6,  >   [ACK] Seq= Ack= Win= Len= [TCP segment of a reassembled PDU],[ACK],1880899,12063,35584,1380,0.0013810000000002987,TCP,TCP,TCP,TLSv1.3,TCP,TCP,TCP,TLSv1.3,TLSv1.3,54,1434,1434,1434,54,1434,54,266,89,True,False,False,False,True,False,True,False,False,4.39999999990448e-05,0.0,2.0000000020559128e-06,0.0021249999999994884,2.800000000036107e-05,0.0028119999999987044,3.500000000045134e-05,0.0,0.004540999999999684
